2001	Information 	Unknown 	2022-01-30 14:22:43 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-07 10:25:39 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-07 10:25:39 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:20:35 	Connection established successfully with database 
2001	Information 	Unknown 	2022-02-09 09:20:51 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:20:51 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:20:51 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:20:51 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:20:51 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:20:51 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:20:51 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:20:51 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:20:51 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:20:51 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:20:51 	The 'SELECT * FROM videos' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:20:51 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:20:55 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:20:55 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:20:55 	The 'SELECT * FROM homework' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:20:55 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:20:57 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:20:57 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:20:57 	The 'SELECT * FROM levels WHERE id>0' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:20:57 	The 'SELECT * FROM answers WHERE level = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:20:57 	The 'SELECT * FROM answers WHERE level = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:20:57 	The 'SELECT * FROM answers WHERE level = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:20:57 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:21:26 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:21:26 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:21:26 	The 'SELECT * FROM homework' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:21:26 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:21:29 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:21:29 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:21:29 	The 'SELECT * FROM levels WHERE id>0' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:21:29 	The 'SELECT * FROM answers WHERE level = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:21:29 	The 'SELECT * FROM answers WHERE level = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:21:29 	The 'SELECT * FROM answers WHERE level = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:21:29 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:28:48 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:28:48 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:28:48 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:28:48 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:28:48 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:28:48 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:28:48 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:28:48 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:28:48 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:28:48 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:28:48 	The 'SELECT * FROM videos WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:28:48 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:28:52 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:28:52 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:28:52 	The 'SELECT * FROM documents WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:28:52 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:28:54 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:28:54 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:28:54 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:28:54 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:29:08 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:29:08 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:29:08 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:29:08 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:29:08 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:29:08 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:29:08 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:29:08 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:29:08 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:29:08 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:29:08 	The 'SELECT * FROM videos WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:29:08 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:29:12 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:29:12 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:29:12 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:29:12 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:31:57 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:31:57 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:31:57 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:31:57 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:31:57 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:31:57 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:31:57 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:31:57 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:31:57 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:31:57 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:31:57 	The 'SELECT * FROM videos WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:31:57 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:32:04 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:32:04 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:32:04 	The 'SELECT * FROM documents WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:32:04 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:32:06 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:32:06 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:32:06 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:32:06 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:36:58 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:36:58 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:36:58 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:36:58 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:37:36 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:37:36 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:37:36 	The 'SELECT * FROM homework WHERE id = ?' query executed successfully 
2001	Information 	Unknown 	2022-02-09 09:41:33 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:41:33 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:41:33 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:41:33 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:41:57 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:41:57 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:41:57 	The 'SELECT * FROM homework WHERE id = ?' query executed successfully 
2001	Information 	Unknown 	2022-02-09 09:43:31 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:43:31 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:43:31 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:43:31 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:43:36 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:43:36 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:43:36 	The 'SELECT * FROM homework WHERE id = ?' query executed successfully 
2001	Information 	Unknown 	2022-02-09 09:45:18 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:45:18 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:45:18 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:45:18 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:45:20 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:45:20 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:45:20 	The 'SELECT * FROM homework WHERE id = ?' query executed successfully 
2001	Information 	Unknown 	2022-02-09 09:46:53 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:46:53 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:46:53 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:46:53 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:46:59 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:46:59 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:46:59 	The 'SELECT * FROM homework WHERE id = ?' query executed successfully 
2001	Information 	Unknown 	2022-02-09 09:48:42 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:48:42 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:48:42 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:48:42 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:48:44 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:48:44 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:48:44 	The 'SELECT * FROM homework WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:48:44 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:48:44 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:48:44 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:48:44 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:48:44 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:48:53 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:48:53 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:48:53 	The 'SELECT * FROM homework WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:48:53 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:48:53 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:48:53 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:48:53 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:48:53 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:50:20 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:50:20 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:50:20 	The 'SELECT * FROM homework WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:50:20 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:50:20 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:50:20 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:50:20 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:50:20 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:50:51 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:50:51 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:50:51 	The 'SELECT * FROM homework WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:50:51 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:50:51 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:50:51 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:50:51 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:50:51 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:51:39 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:51:39 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:51:39 	The 'SELECT * FROM homework WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:51:39 	The 'SELECT * FROM answers' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:51:39 	The 'SELECT * FROM answers WHERE student_id = ? AND homework_id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:51:39 	The 'SELECT * FROM answers' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:51:39 	The 'SELECT * FROM answers ORDER BY id DESC LIMIT 1' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:51:39 	The 'INSERT INTO answers (id, title, url, level, student_id, homework_id) VALUES (?,?,?,?,?,?)' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:51:39 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:51:39 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:51:39 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:51:39 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:51:39 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:53:17 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:53:17 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:53:17 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:53:17 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:53:31 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:53:31 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:53:31 	The 'SELECT * FROM homework WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:53:31 	The 'SELECT * FROM answers' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:53:31 	The 'SELECT * FROM answers WHERE student_id = ? AND homework_id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:53:31 	The 'SELECT * FROM answers WHERE student_id = ? AND homework_id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:53:31 	The 'UPDATE answers SET url = ? WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:53:31 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:53:31 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:53:31 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:53:31 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:53:31 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:56:37 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:56:37 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:56:37 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:56:37 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:56:43 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:56:43 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:56:43 	The 'SELECT * FROM homework WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:56:43 	The 'SELECT * FROM answers' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:56:43 	The 'SELECT * FROM answers WHERE student_id = ? AND homework_id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:56:43 	The 'SELECT * FROM answers WHERE student_id = ? AND homework_id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:56:43 	The 'UPDATE answers SET url = ? WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:56:43 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:56:43 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:56:43 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:56:43 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:56:43 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:57:08 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:57:08 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:08 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:57:08 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:57:16 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:57:16 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:16 	The 'SELECT * FROM homework WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:16 	The 'SELECT * FROM answers' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:16 	The 'SELECT * FROM answers WHERE student_id = ? AND homework_id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:16 	The 'SELECT * FROM answers' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:16 	The 'SELECT * FROM answers ORDER BY id DESC LIMIT 1' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:16 	The 'INSERT INTO answers (id, title, url, level, student_id, homework_id) VALUES (?,?,?,?,?,?)' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:57:16 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:57:16 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:57:16 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:16 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:57:16 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:57:43 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:57:43 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:43 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:43 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:43 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:43 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:43 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:57:43 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:57:43 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:57:43 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:43 	The 'SELECT * FROM videos' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:57:43 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:57:47 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:57:47 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:47 	The 'SELECT * FROM homework' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:57:47 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:57:48 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:57:48 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:48 	The 'SELECT * FROM levels WHERE id>0' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:48 	The 'SELECT * FROM answers WHERE level = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:48 	The 'SELECT * FROM answers WHERE level = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:57:48 	The 'SELECT * FROM answers WHERE level = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:57:48 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:58:26 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:58:26 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:58:26 	The 'SELECT * FROM answers WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:58:26 	The 'DELETE FROM answers WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:58:26 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:58:26 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:58:26 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:58:26 	The 'SELECT * FROM levels WHERE id>0' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:58:26 	The 'SELECT * FROM answers WHERE level = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:58:26 	The 'SELECT * FROM answers WHERE level = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:58:26 	The 'SELECT * FROM answers WHERE level = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:58:26 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:59:07 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:59:07 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:59:07 	The 'SELECT * FROM levels WHERE id>0' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:59:07 	The 'SELECT * FROM answers WHERE level = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:59:07 	The 'SELECT * FROM answers WHERE level = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:59:07 	The 'SELECT * FROM answers WHERE level = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:59:07 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:59:45 	Connection established successfully with database 
